Row ID,Order ID,Order Date,Region,Category,Sub-Category,Product ID,Product Name,Sales,Quantity,Discount,Profit
16556,IN-2019-116556,20-08-2019,South,Office Supplies,Envelopes,Off-En-10004,Deluxe Courier Envelope,292.18,4,0.0,52.2
16557,IN-2020-116557,14-05-2020,East,Office Supplies,Art,Off-Ar-10004,Pidilite Fevicol,188.09,2,0.0,49.13
16558,IN-2020-116558,15-01-2020,East,Technology,Phones,Tec-Ph-10001,OnePlus Nord,32757.73,2,0.0,4811.62
16559,IN-2019-116559,06-01-2019,Central,Technology,Machines,Tec-Ma-10002,Paper Shredding Machine,23528.14,3,0.0,5011.36
16560,IN-2023-116560,12-06-2023,West,Technology,Accessories,Tec-Ac-10004,Mi Power Bank 10000mAh,2491.75,3,0.0,614.97
16561,IN-2022-116561,06-11-2022,West,Technology,Machines,Tec-Ma-10004,Barcode Scanner,16717.73,2,0.0,3171.11
16562,IN-2019-116562,22-06-2019,West,Office Supplies,Envelopes,Off-En-10001,Solo Document Envelope,84.49,1,0.0,22.9
16563,IN-2021-116563,01-08-2021,East,Technology,Phones,Tec-Ph-10001,OnePlus Nord,28045.61,2,0.0,4316.18
16564,IN-2019-116564,13-06-2019,South,Furniture,Chairs,Fur-Ch-10003,Nilkamal Plastic Chair,4568.57,1,0.0,280.57
16565,IN-2023-116565,13-01-2023,South,Technology,Phones,Tec-Ph-10004,Realme Narzo,14125.64,1,0.0,1621.31
16566,IN-2022-116566,20-06-2022,East,Furniture,Furnishings,Fur-Fu-10001,Bombay Dyeing Bed Sheet,2492.9,3,0.3,-231.36
16567,IN-2023-116567,26-04-2023,Central,Technology,Accessories,Tec-Ac-10003,Zebronics Keyboard,3677.41,5,0.0,643.13
16568,IN-2022-116568,09-06-2022,East,Technology,Copiers,Tec-Co-10001,Canon Pixma Printer,12099.65,1,0.0,2948.57
16569,IN-2021-116569,18-06-2021,Central,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,4063.85,1,0.0,472.22
16570,IN-2020-116570,08-02-2020,West,Office Supplies,Fasteners,Off-Fa-10002,Oddy Paper Clips,80.36,2,0.0,19.13
16571,IN-2019-116571,28-09-2019,South,Furniture,Bookcases,Fur-Bo-10001,Godrej Steel Almirah,39077.91,4,0.0,5813.61
16572,IN-2020-116572,17-09-2020,South,Office Supplies,Envelopes,Off-En-10001,Solo Document Envelope,131.18,2,0.1,27.74
16573,IN-2020-116573,23-11-2020,Central,Office Supplies,Supplies,Off-Su-10004,Deluxe Ruler,559.89,5,0.0,130.0
16574,IN-2022-116574,05-11-2022,South,Technology,Accessories,Tec-Ac-10003,Zebronics Keyboard,2105.85,4,0.3,63.44
16575,IN-2021-116575,18-08-2021,South,Furniture,Bookcases,Fur-Bo-10003,Supreme Storage Rack,16814.4,2,0.0,950.14
16576,IN-2020-116576,03-01-2020,West,Office Supplies,Envelopes,Off-En-10001,Solo Document Envelope,275.72,4,0.1,52.7
16577,IN-2020-116577,31-10-2020,West,Furniture,Furnishings,Fur-Fu-10002,D'Decor Curtains,3381.1,3,0.0,255.51
16578,IN-2020-116578,08-05-2020,Central,Technology,Accessories,Tec-Ac-10003,Zebronics Keyboard,1462.62,2,0.0,310.78
16579,IN-2020-116579,22-10-2020,Central,Furniture,Chairs,Fur-Ch-10001,Godrej Ergonomic Chair,4825.27,1,0.0,498.62
16580,IN-2019-116580,27-03-2019,West,Technology,Copiers,Tec-Co-10003,Epson EcoTank Printer,32766.51,4,0.3,-3739.63
16581,IN-2019-116581,12-12-2019,South,Office Supplies,Paper,Off-Pa-10003,BILT Copy Power Paper,638.89,3,0.1,125.18
16582,IN-2019-116582,05-08-2019,West,Office Supplies,Supplies,Off-Su-10002,Kangaroo Paper Punch,98.54,1,0.1,16.58
16583,IN-2022-116583,30-11-2022,West,Office Supplies,Fasteners,Off-Fa-10004,Solo Rubber Bands,43.5,1,0.0,10.39
16584,IN-2019-116584,17-01-2019,South,Office Supplies,Paper,Off-Pa-10003,BILT Copy Power Paper,695.24,3,0.0,153.56
16585,IN-2020-116585,13-01-2020,East,Furniture,Tables,Fur-Ta-10003,Supreme Computer Table,22853.8,3,0.0,2353.67
16586,IN-2019-116586,28-05-2019,South,Office Supplies,Envelopes,Off-En-10002,Kangaroo Paper Envelope,73.44,1,0.0,22.66
16587,IN-2020-116587,29-03-2020,East,Office Supplies,Storage,Off-St-10002,Nilkamal Plastic Cabinet,3036.77,4,0.0,487.17
16588,IN-2020-116588,20-04-2020,Central,Office Supplies,Envelopes,Off-En-10002,Kangaroo Paper Envelope,164.65,2,0.0,32.22
16589,IN-2021-116589,01-10-2021,South,Technology,Machines,Tec-Ma-10003,Spiral Binding Machine,9254.09,1,0.0,1445.97
16590,IN-2023-116590,16-12-2023,West,Furniture,Chairs,Fur-Ch-10002,Featherlite Mesh Chair,10240.24,3,0.2,-714.19
16591,IN-2021-116591,13-09-2021,Central,Furniture,Bookcases,Fur-Bo-10004,Bluewud Book Case,37998.14,4,0.0,3111.9
16592,IN-2023-116592,17-10-2023,East,Furniture,Furnishings,Fur-Fu-10001,Bombay Dyeing Bed Sheet,1916.43,2,0.2,19.71
16593,IN-2019-116593,27-06-2019,West,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,4372.69,1,0.0,293.62
16594,IN-2021-116594,23-03-2021,South,Furniture,Furnishings,Fur-Fu-10003,Welspun Towel,2547.08,2,0.0,209.66
16595,IN-2022-116595,11-03-2022,South,Office Supplies,Paper,Off-Pa-10004,TNPL Copier Paper,503.29,2,0.0,124.82
16596,IN-2021-116596,04-01-2021,Central,Technology,Accessories,Tec-Ac-10004,Mi Power Bank 10000mAh,1579.04,2,0.0,242.5
16597,IN-2022-116597,14-04-2022,Central,Technology,Machines,Tec-Ma-10004,Barcode Scanner,7927.26,1,0.0,1242.65
16598,IN-2023-116598,20-06-2023,West,Office Supplies,Envelopes,Off-En-10002,Kangaroo Paper Envelope,75.5,1,0.0,12.23
16599,IN-2021-116599,13-03-2021,West,Technology,Phones,Tec-Ph-10001,OnePlus Nord,14415.4,1,0.1,2459.63
16600,IN-2021-116600,07-05-2021,Central,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,9122.98,2,0.0,591.48
16601,IN-2020-116601,08-10-2020,East,Furniture,Furnishings,Fur-Fu-10002,D'Decor Curtains,1126.87,1,0.1,36.1
16602,IN-2021-116602,17-05-2021,East,Office Supplies,Paper,Off-Pa-10004,TNPL Copier Paper,785.5,3,0.0,270.9
16603,IN-2022-116603,05-04-2022,West,Furniture,Chairs,Fur-Ch-10003,Nilkamal Plastic Chair,14664.78,3,0.0,1633.14
16604,IN-2019-116604,11-08-2019,West,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,6918.37,1,0.0,659.52
16605,IN-2019-116605,23-04-2019,Central,Technology,Accessories,Tec-Ac-10003,Zebronics Keyboard,1687.24,2,0.0,385.56
16606,IN-2021-116606,14-01-2021,South,Office Supplies,Fasteners,Off-Fa-10004,Solo Rubber Bands,102.99,3,0.1,24.32
16607,IN-2020-116607,07-08-2020,Central,Furniture,Furnishings,Fur-Fu-10001,Bombay Dyeing Bed Sheet,3464.34,4,0.2,6.97
16608,IN-2023-116608,05-01-2023,West,Furniture,Chairs,Fur-Ch-10002,Featherlite Mesh Chair,4127.76,1,0.0,385.69
16609,IN-2021-116609,12-03-2021,West,Office Supplies,Art,Off-Ar-10003,Camel Acrylic Paint,81.19,1,0.1,12.63
16610,IN-2020-116610,10-12-2020,East,Technology,Machines,Tec-Ma-10001,Lamination Machine,16179.29,2,0.0,2966.91
16611,IN-2020-116611,09-09-2020,South,Technology,Accessories,Tec-Ac-10003,Zebronics Keyboard,751.71,1,0.0,132.5
16612,IN-2023-116612,27-03-2023,West,Office Supplies,Supplies,Off-Su-10002,Kangaroo Paper Punch,250.44,2,0.0,78.45
16613,IN-2020-116613,05-09-2020,Central,Office Supplies,Binders,Off-Bi-10002,Kangaroo File Binder,151.05,1,0.0,27.56
16614,IN-2022-116614,19-11-2022,Central,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,29137.36,4,0.0,3837.27
16615,IN-2022-116615,24-11-2022,Central,Furniture,Bookcases,Fur-Bo-10001,Godrej Steel Almirah,8704.13,1,0.0,463.48
16616,IN-2021-116616,31-03-2021,South,Office Supplies,Fasteners,Off-Fa-10003,Deluxe Binder Clips,138.7,5,0.3,13.39
16617,IN-2022-116617,27-07-2022,East,Furniture,Tables,Fur-Ta-10003,Supreme Computer Table,33763.47,5,0.0,2202.25
16618,IN-2021-116618,22-04-2021,South,Technology,Phones,Tec-Ph-10001,OnePlus Nord,27416.87,2,0.0,4593.18
16619,IN-2019-116619,12-07-2019,South,Technology,Phones,Tec-Ph-10001,OnePlus Nord,45470.73,3,0.0,5718.45
16620,IN-2021-116620,05-09-2021,West,Furniture,Bookcases,Fur-Bo-10003,Supreme Storage Rack,41394.78,5,0.0,2385.5
16621,IN-2020-116621,10-11-2020,South,Technology,Phones,Tec-Ph-10002,Redmi Note 12,81858.06,5,0.0,9332.2
16622,IN-2020-116622,23-08-2020,Central,Technology,Machines,Tec-Ma-10004,Barcode Scanner,5475.84,1,0.3,26.85
16623,IN-2022-116623,11-05-2022,East,Office Supplies,Fasteners,Off-Fa-10002,Oddy Paper Clips,117.02,3,0.0,37.05
16624,IN-2021-116624,24-06-2021,East,Technology,Accessories,Tec-Ac-10002,Logitech Wireless Mouse,733.6,1,0.0,78.41
16625,IN-2021-116625,15-11-2021,East,Office Supplies,Binders,Off-Bi-10001,Solo Ring Binder,141.61,1,0.0,34.45
16626,IN-2022-116626,28-09-2022,Central,Office Supplies,Paper,Off-Pa-10004,TNPL Copier Paper,471.23,2,0.0,119.93
16627,IN-2023-116627,12-07-2023,East,Technology,Copiers,Tec-Co-10004,Brother Monochrome Printer,12739.29,1,0.0,3033.13
16628,IN-2019-116628,09-12-2019,East,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,37079.92,10,0.1,1994.14
16629,IN-2022-116629,10-06-2022,Central,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,4896.7,1,0.3,-501.51
16630,IN-2023-116630,12-11-2023,East,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,14366.29,2,0.0,1076.95
16631,IN-2019-116631,24-08-2019,West,Technology,Machines,Tec-Ma-10003,Spiral Binding Machine,8731.38,1,0.0,1133.76
16632,IN-2023-116632,02-10-2023,West,Furniture,Chairs,Fur-Ch-10001,Godrej Ergonomic Chair,11656.69,3,0.1,226.18
16633,IN-2019-116633,11-11-2019,East,Office Supplies,Fasteners,Off-Fa-10003,Deluxe Binder Clips,35.38,1,0.1,3.92
16634,IN-2022-116634,07-06-2022,South,Technology,Machines,Tec-Ma-10001,Lamination Machine,30682.33,4,0.1,2295.38
16635,IN-2023-116635,07-02-2023,South,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,7664.59,1,0.0,557.36
16636,IN-2022-116636,27-10-2022,East,Technology,Copiers,Tec-Co-10002,HP Laserjet Printer,11458.71,1,0.0,2792.24
16637,IN-2021-116637,14-05-2021,South,Office Supplies,Envelopes,Off-En-10003,Oddy Window Envelope,86.78,1,0.0,21.45
16638,IN-2022-116638,18-02-2022,West,Furniture,Bookcases,Fur-Bo-10004,Bluewud Book Case,14623.95,2,0.2,-397.14
16639,IN-2021-116639,16-02-2021,West,Technology,Phones,Tec-Ph-10004,Realme Narzo,28278.34,2,0.0,5982.01
16640,IN-2019-116640,12-10-2019,Central,Office Supplies,Fasteners,Off-Fa-10003,Deluxe Binder Clips,93.97,3,0.2,6.34
16641,IN-2023-116641,13-03-2023,Central,Office Supplies,Storage,Off-St-10003,Supreme Storage Box,1668.16,2,0.0,500.04
16642,IN-2022-116642,12-08-2022,Central,Furniture,Chairs,Fur-Ch-10003,Nilkamal Plastic Chair,18922.27,4,0.0,2160.26
16643,IN-2022-116643,20-11-2022,West,Furniture,Furnishings,Fur-Fu-10004,Raymond Cushions,1214.79,1,0.0,113.44
16644,IN-2021-116644,15-07-2021,East,Furniture,Tables,Fur-Ta-10002,Nilkamal Study Table,23804.92,3,0.0,1489.19
16645,IN-2020-116645,03-05-2020,East,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,5443.77,1,0.2,99.78
16646,IN-2020-116646,08-02-2020,South,Office Supplies,Labels,Off-La-10003,Deluxe Barcode Labels,105.36,2,0.0,27.98
16647,IN-2021-116647,14-11-2021,Central,Furniture,Bookcases,Fur-Bo-10003,Supreme Storage Rack,9211.44,1,0.0,1032.93
16648,IN-2021-116648,19-07-2021,East,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,7341.08,1,0.0,979.66
16649,IN-2021-116649,11-10-2021,West,Office Supplies,Art,Off-Ar-10004,Pidilite Fevicol,73.36,1,0.2,9.99
16650,IN-2023-116650,15-11-2023,South,Office Supplies,Labels,Off-La-10004,Kangaroo Sticker Labels,49.46,1,0.0,12.07
16651,IN-2020-116651,16-10-2020,East,Technology,Copiers,Tec-Co-10001,Canon Pixma Printer,19443.0,2,0.1,2954.01
16652,IN-2021-116652,09-09-2021,West,Office Supplies,Appliances,Off-Ap-10002,Usha Dry Iron,2087.35,1,0.0,534.87
16653,IN-2021-116653,28-05-2021,Central,Office Supplies,Art,Off-Ar-10001,Cello Colour Bombs,101.0,1,0.0,33.26
16654,IN-2022-116654,15-04-2022,Central,Technology,Phones,Tec-Ph-10004,Realme Narzo,43082.44,3,0.0,8782.57
16655,IN-2021-116655,01-09-2021,East,Technology,Machines,Tec-Ma-10003,Spiral Binding Machine,18502.26,2,0.0,2551.21
16656,IN-2022-116656,05-11-2022,East,Technology,Machines,Tec-Ma-10004,Barcode Scanner,17915.99,3,0.3,-1681.34
16657,IN-2021-116657,05-12-2021,West,Furniture,Tables,Fur-Ta-10003,Supreme Computer Table,8120.73,1,0.0,777.56
16658,IN-2020-116658,25-07-2020,South,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,7289.71,1,0.0,619.7
16659,IN-2019-116659,27-07-2019,East,Office Supplies,Labels,Off-La-10003,Deluxe Barcode Labels,68.16,2,0.3,8.57
16660,IN-2019-116660,28-01-2019,East,Office Supplies,Fasteners,Off-Fa-10001,Kangaroo Stapler Pins,42.31,1,0.0,9.6
16661,IN-2020-116661,10-10-2020,Central,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,8139.17,1,0.0,485.84
16662,IN-2023-116662,11-05-2023,Central,Technology,Copiers,Tec-Co-10001,Canon Pixma Printer,36145.89,3,0.0,7284.32
16663,IN-2021-116663,10-06-2021,South,Furniture,Furnishings,Fur-Fu-10003,Welspun Towel,2326.5,2,0.1,80.62
16664,IN-2020-116664,15-04-2020,Central,Technology,Accessories,Tec-Ac-10001,SanDisk 64GB Pendrive,2312.54,3,0.0,243.06
16665,IN-2020-116665,23-05-2020,East,Office Supplies,Appliances,Off-Ap-10003,Havells Induction Cooktop,9164.13,4,0.0,1812.85
16666,IN-2019-116666,04-01-2019,Central,Technology,Copiers,Tec-Co-10001,Canon Pixma Printer,18425.12,3,0.5,-5314.0
16667,IN-2022-116667,28-04-2022,East,Office Supplies,Art,Off-Ar-10001,Cello Colour Bombs,204.86,2,0.0,56.49
16668,IN-2023-116668,09-03-2023,Central,Office Supplies,Art,Off-Ar-10004,Pidilite Fevicol,196.26,2,0.0,49.06
16669,IN-2019-116669,07-02-2019,East,Furniture,Bookcases,Fur-Bo-10004,Bluewud Book Case,19089.68,2,0.0,1824.35
16670,IN-2023-116670,18-08-2023,South,Technology,Phones,Tec-Ph-10002,Redmi Note 12,16393.85,1,0.0,3739.74
16671,IN-2020-116671,06-03-2020,South,Technology,Machines,Tec-Ma-10002,Paper Shredding Machine,24431.52,3,0.0,2716.75
16672,IN-2021-116672,08-11-2021,South,Technology,Machines,Tec-Ma-10001,Lamination Machine,24491.04,3,0.0,5295.94
16673,IN-2023-116673,30-03-2023,West,Technology,Accessories,Tec-Ac-10001,SanDisk 64GB Pendrive,849.14,1,0.0,171.27
16674,IN-2019-116674,13-05-2019,Central,Furniture,Furnishings,Fur-Fu-10001,Bombay Dyeing Bed Sheet,2267.41,2,0.0,333.12
16675,IN-2019-116675,24-07-2019,Central,Technology,Phones,Tec-Ph-10002,Redmi Note 12,28118.85,2,0.0,6332.68
16676,IN-2023-116676,08-06-2023,West,Technology,Accessories,Tec-Ac-10004,Mi Power Bank 10000mAh,2558.52,3,0.0,279.35
16677,IN-2020-116677,02-02-2020,East,Furniture,Furnishings,Fur-Fu-10002,D'Decor Curtains,1251.79,1,0.0,118.21
16678,IN-2019-116678,11-02-2019,Central,Technology,Accessories,Tec-Ac-10004,Mi Power Bank 10000mAh,778.76,1,0.0,101.05
16679,IN-2020-116679,29-08-2020,South,Technology,Copiers,Tec-Co-10004,Brother Monochrome Printer,33592.27,3,0.0,3906.45
16680,IN-2019-116680,16-07-2019,West,Office Supplies,Labels,Off-La-10003,Deluxe Barcode Labels,52.63,1,0.0,16.72
16681,IN-2022-116681,04-04-2022,Central,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,28551.08,4,0.0,4139.84
16682,IN-2021-116682,19-03-2021,West,Office Supplies,Supplies,Off-Su-10003,Oddy Cutter,125.85,1,0.0,30.93
16683,IN-2023-116683,18-11-2023,East,Office Supplies,Fasteners,Off-Fa-10004,Solo Rubber Bands,80.12,2,0.0,26.9
16684,IN-2023-116684,29-10-2023,Central,Technology,Copiers,Tec-Co-10001,Canon Pixma Printer,49530.64,4,0.0,11520.04
16685,IN-2023-116685,08-08-2023,South,Technology,Machines,Tec-Ma-10002,Paper Shredding Machine,27427.97,3,0.0,5384.18
16686,IN-2021-116686,26-11-2021,East,Office Supplies,Fasteners,Off-Fa-10001,Kangaroo Stapler Pins,38.37,1,0.0,10.27
16687,IN-2021-116687,08-05-2021,South,Office Supplies,Supplies,Off-Su-10003,Oddy Cutter,109.36,1,0.0,29.81
16688,IN-2023-116688,25-06-2023,South,Furniture,Bookcases,Fur-Bo-10002,Nilkamal Book Shelf,7851.37,1,0.2,-205.62
16689,IN-2019-116689,20-10-2019,Central,Office Supplies,Labels,Off-La-10004,Kangaroo Sticker Labels,77.17,2,0.2,5.23
16690,IN-2020-116690,13-10-2020,West,Technology,Phones,Tec-Ph-10001,OnePlus Nord,12566.73,1,0.1,1881.52
16691,IN-2021-116691,13-04-2021,Central,Technology,Copiers,Tec-Co-10004,Brother Monochrome Printer,10174.58,1,0.2,-244.94
16692,IN-2020-116692,21-03-2020,West,Technology,Accessories,Tec-Ac-10001,SanDisk 64GB Pendrive,1683.01,2,0.0,261.02
16693,IN-2019-116693,06-03-2019,South,Technology,Copiers,Tec-Co-10004,Brother Monochrome Printer,12207.79,1,0.0,1519.44
16694,IN-2020-116694,21-10-2020,West,Furniture,Tables,Fur-Ta-10003,Supreme Computer Table,14757.03,2,0.1,183.35
16695,IN-2023-116695,29-03-2023,East,Technology,Copiers,Tec-Co-10003,Epson EcoTank Printer,34788.41,3,0.0,5371.21
16696,IN-2020-116696,16-06-2020,West,Furniture,Chairs,Fur-Ch-10001,Godrej Ergonomic Chair,7884.33,2,0.2,-65.72
16697,IN-2021-116697,07-08-2021,Central,Office Supplies,Fasteners,Off-Fa-10001,Kangaroo Stapler Pins,116.72,3,0.0,30.41
16698,IN-2021-116698,05-07-2021,South,Technology,Machines,Tec-Ma-10002,Paper Shredding Machine,16941.14,2,0.0,2446.13
16699,IN-2019-116699,08-01-2019,South,Office Supplies,Storage,Off-St-10001,Godrej Plastic Drawer,3406.55,4,0.0,1075.32
16700,IN-2023-116700,21-11-2023,South,Office Supplies,Supplies,Off-Su-10002,Kangaroo Paper Punch,112.21,1,0.0,36.91
16701,IN-2019-116701,03-08-2019,West,Furniture,Tables,Fur-Ta-10002,Nilkamal Study Table,6939.19,1,0.1,570.16
16702,IN-2019-116702,08-06-2019,East,Technology,Phones,Tec-Ph-10003,Samsung Galaxy M34,14219.46,1,0.0,2311.23
16703,IN-2021-116703,06-02-2021,East,Furniture,Bookcases,Fur-Bo-10001,Godrej Steel Almirah,18800.15,2,0.0,2034.69
16704,IN-2022-116704,29-03-2022,West,Furniture,Chairs,Fur-Ch-10001,Godrej Ergonomic Chair,4051.39,1,0.0,223.42
16705,IN-2019-116705,22-06-2019,West,Technology,Accessories,Tec-Ac-10003,Zebronics Keyboard,791.83,1,0.0,130.8
16706,IN-2023-116706,02-05-2023,East,Office Supplies,Labels,Off-La-10004,Kangaroo Sticker Labels,158.73,3,0.0,43.55
16707,IN-2021-116707,26-10-2021,East,Furniture,Furnishings,Fur-Fu-10003,Welspun Towel,1298.19,1,0.0,137.84
16708,IN-2022-116708,04-02-2022,South,Office Supplies,Art,Off-Ar-10003,Camel Acrylic Paint,81.82,1,0.2,10.64
16709,IN-2021-116709,12-08-2021,Central,Furniture,Tables,Fur-Ta-10003,Supreme Computer Table,7198.53,1,0.0,385.57
16710,IN-2022-116710,11-10-2022,South,Technology,Machines,Tec-Ma-10003,Spiral Binding Machine,16894.7,2,0.0,2313.72
16711,IN-2023-116711,19-08-2023,West,Office Supplies,Fasteners,Off-Fa-10003,Deluxe Binder Clips,72.28,2,0.1,11.28
16712,IN-2019-116712,05-03-2019,Central,Technology,Machines,Tec-Ma-10002,Paper Shredding Machine,9295.77,1,0.0,1308.83
16713,IN-2019-116713,21-09-2019,South,Office Supplies,Binders,Off-Bi-10001,Solo Ring Binder,111.98,1,0.3,-4.86
16714,IN-2023-116714,26-02-2023,West,Technology,Copiers,Tec-Co-10002,HP Laserjet Printer,10522.05,1,0.1,1819.1
16715,IN-2022-116715,18-10-2022,South,Furniture,Chairs,Fur-Ch-10001,Godrej Ergonomic Chair,4608.26,1,0.0,357.53
16716,IN-2020-116716,29-08-2020,South,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,4935.28,1,0.0,401.15
16717,IN-2019-116717,06-07-2019,South,Furniture,Tables,Fur-Ta-10003,Supreme Computer Table,22153.85,3,0.0,2098.38
16718,IN-2019-116718,20-05-2019,East,Technology,Copiers,Tec-Co-10003,Epson EcoTank Printer,7630.63,1,0.3,136.01
16719,IN-2023-116719,05-08-2023,West,Office Supplies,Envelopes,Off-En-10004,Deluxe Courier Envelope,129.8,2,0.2,20.72
16720,IN-2022-116720,17-04-2022,West,Furniture,Furnishings,Fur-Fu-10001,Bombay Dyeing Bed Sheet,2462.35,2,0.0,359.7
16721,IN-2021-116721,20-03-2021,South,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,3998.3,1,0.1,353.83
16722,IN-2019-116722,07-08-2019,South,Technology,Accessories,Tec-Ac-10004,Mi Power Bank 10000mAh,1621.8,2,0.0,344.21
16723,IN-2020-116723,11-08-2020,Central,Technology,Machines,Tec-Ma-10003,Spiral Binding Machine,21396.19,3,0.1,3568.06
16724,IN-2022-116724,30-12-2022,West,Technology,Phones,Tec-Ph-10004,Realme Narzo,29344.11,2,0.0,4394.55
16725,IN-2021-116725,16-06-2021,South,Furniture,Furnishings,Fur-Fu-10003,Welspun Towel,971.93,1,0.2,-23.21
16726,IN-2023-116726,19-08-2023,South,Office Supplies,Storage,Off-St-10002,Nilkamal Plastic Cabinet,4276.84,5,0.0,966.02
16727,IN-2022-116727,23-08-2022,West,Office Supplies,Binders,Off-Bi-10001,Solo Ring Binder,630.8,4,0.0,94.63
16728,IN-2022-116728,13-03-2022,South,Furniture,Chairs,Fur-Ch-10001,Godrej Ergonomic Chair,9600.15,2,0.0,976.13
16729,IN-2021-116729,03-12-2021,East,Furniture,Furnishings,Fur-Fu-10003,Welspun Towel,2411.74,2,0.0,343.5
16730,IN-2019-116730,29-08-2019,West,Furniture,Furnishings,Fur-Fu-10001,Bombay Dyeing Bed Sheet,4777.71,4,0.0,300.75
16731,IN-2020-116731,04-03-2020,South,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,4439.15,1,0.0,433.13
16732,IN-2020-116732,05-06-2020,South,Technology,Machines,Tec-Ma-10004,Barcode Scanner,7907.4,1,0.0,1801.02
16733,IN-2021-116733,10-05-2021,East,Office Supplies,Supplies,Off-Su-10002,Kangaroo Paper Punch,447.58,4,0.0,133.44
16734,IN-2022-116734,04-09-2022,Central,Technology,Copiers,Tec-Co-10001,Canon Pixma Printer,26219.41,2,0.0,5579.74
16735,IN-2022-116735,12-12-2022,West,Furniture,Tables,Fur-Ta-10002,Nilkamal Study Table,14930.49,2,0.0,1543.22
16736,IN-2021-116736,06-04-2021,East,Furniture,Chairs,Fur-Ch-10003,Nilkamal Plastic Chair,8968.56,2,0.0,617.94
16737,IN-2021-116737,15-02-2021,Central,Technology,Accessories,Tec-Ac-10003,Zebronics Keyboard,729.79,1,0.0,112.39
16738,IN-2020-116738,28-12-2020,South,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,2276.11,1,0.5,-994.64
16739,IN-2020-116739,10-01-2020,Central,Office Supplies,Paper,Off-Pa-10003,BILT Copy Power Paper,457.43,2,0.0,102.84
16740,IN-2022-116740,04-01-2022,West,Technology,Phones,Tec-Ph-10004,Realme Narzo,39206.64,4,0.3,822.97
16741,IN-2022-116741,19-06-2022,South,Office Supplies,Envelopes,Off-En-10001,Solo Document Envelope,372.94,5,0.0,93.47
16742,IN-2021-116742,28-11-2021,East,Technology,Copiers,Tec-Co-10001,Canon Pixma Printer,12845.45,2,0.5,-3609.81
16743,IN-2021-116743,18-06-2021,South,Office Supplies,Envelopes,Off-En-10002,Kangaroo Paper Envelope,87.8,1,0.0,13.72
16744,IN-2020-116744,22-04-2020,West,Furniture,Tables,Fur-Ta-10001,Godrej Executive Table,13620.52,2,0.1,21.7
16745,IN-2022-116745,07-01-2022,Central,Technology,Accessories,Tec-Ac-10002,Logitech Wireless Mouse,1872.95,3,0.2,108.33
16746,IN-2020-116746,06-07-2020,South,Furniture,Furnishings,Fur-Fu-10004,Raymond Cushions,1054.85,1,0.1,64.72
16747,IN-2023-116747,22-12-2023,East,Office Supplies,Labels,Off-La-10003,Deluxe Barcode Labels,274.82,5,0.0,45.4
16748,IN-2021-116748,17-02-2021,East,Technology,Accessories,Tec-Ac-10004,Mi Power Bank 10000mAh,1168.38,2,0.2,-22.62
16749,IN-2020-116749,24-07-2020,Central,Furniture,Bookcases,Fur-Bo-10001,Godrej Steel Almirah,15213.82,2,0.2,-645.77
16750,IN-2023-116750,30-03-2023,South,Technology,Copiers,Tec-Co-10004,Brother Monochrome Printer,46881.84,4,0.0,11497.84
16751,IN-2022-116751,28-07-2022,South,Furniture,Tables,Fur-Ta-10002,Nilkamal Study Table,7447.86,2,0.5,-2990.13
16752,IN-2022-116752,12-07-2022,South,Technology,Phones,Tec-Ph-10001,OnePlus Nord,29638.12,2,0.0,6120.96
16753,IN-2020-116753,23-05-2020,South,Furniture,Bookcases,Fur-Bo-10004,Bluewud Book Case,8875.74,1,0.0,552.1
16754,IN-2019-116754,15-02-2019,Central,Technology,Machines,Tec-Ma-10003,Spiral Binding Machine,6318.62,1,0.2,523.3
16755,IN-2020-116755,07-01-2020,South,Furniture,Tables,Fur-Ta-10004,DeckUp Engineered Wood Table,22770.93,3,0.0,3110.61
16756,IN-2020-116756,24-12-2020,East,Technology,Machines,Tec-Ma-10003,Spiral Binding Machine,30509.4,4,0.1,4307.79
16757,IN-2022-116757,04-09-2022,Central,Office Supplies,Art,Off-Ar-10001,Cello Colour Bombs,106.71,1,0.0,28.44
16758,IN-2019-116758,02-06-2019,West,Furniture,Chairs,Fur-Ch-10004,Supreme Plastic Chair,4698.93,1,0.0,405.07
16759,IN-2020-116759,26-07-2020,West,Office Supplies,Supplies,Off-Su-10004,Deluxe Ruler,256.78,2,0.0,57.09
